# ln(P)                  Mass, $M/M_{\odot}$    Metallicity, $\log_{10}\left(Z_0\right)$ Age (in Myrs), $t$    
  -9.508675970737351e+03  1.008580519451734e+00 -1.756993328644580e+00  3.885549548238605e+03
  -9.508675970737351e+03  1.008580519451734e+00 -1.756993328644580e+00  3.885549548238605e+03
  -9.509327116650538e+03  1.008330010149827e+00 -1.756995019119748e+00  3.897473366137868e+03
  -9.508860395350017e+03  1.008519564420228e+00 -1.756995897514006e+00  3.888432534472354e+03
  -9.508860395350017e+03  1.008519564420228e+00 -1.756995897514006e+00  3.888432534472354e+03
  -9.508860395350017e+03  1.008519564420228e+00 -1.756995897514006e+00  3.888432534472354e+03
  -9.511022326835302e+03  1.008046092193111e+00 -1.757002426854839e+00  3.910998341531877e+03
  -9.512288160942944e+03  1.009579935229231e+00 -1.757126641619389e+00  3.837395963306729e+03
  -9.510266852455434e+03  1.007461625381648e+00 -1.756999259103208e+00  3.938389472229899e+03
  -9.510266852455434e+03  1.007461625381648e+00 -1.756999259103208e+00  3.938389472229899e+03
  -9.510228870881907e+03  1.007456142433323e+00 -1.756996456684564e+00  3.938663709149657e+03
  -9.510228870881907e+03  1.007456142433323e+00 -1.756996456684564e+00  3.938663709149657e+03
  -9.511020723450971e+03  1.006888490520827e+00 -1.756972831654608e+00  3.965701805795113e+03
  -9.509014151198127e+03  1.008400246040054e+00 -1.756998815935839e+00  3.894064522664672e+03
  -9.508422935179200e+03  1.009677551505901e+00 -1.756987621355452e+00  3.833724587462656e+03
  -9.508448928783986e+03  1.009577612129223e+00 -1.756973048367911e+00  3.838579389531618e+03
  -9.507720481608852e+03  1.009606253129400e+00 -1.756977580320607e+00  3.837122387355405e+03
  -9.507720481608852e+03  1.009606253129400e+00 -1.756977580320607e+00  3.837122387355405e+03
  -9.508346707496348e+03  1.008733472145363e+00 -1.756994162699413e+00  3.878216201375179e+03
  -9.508346707496348e+03  1.008733472145363e+00 -1.756994162699413e+00  3.878216201375179e+03
  -9.508197681476082e+03  1.008814737624472e+00 -1.756991638439187e+00  3.874364447678795e+03
  -9.509154415105306e+03  1.008438741439296e+00 -1.757012305664750e+00  3.892060134584524e+03
  -9.510527066107175e+03  1.007756148572533e+00 -1.757029527849279e+00  3.924253951363037e+03
  -9.511072885232354e+03  1.007610973853829e+00 -1.757033466409464e+00  3.931076603420442e+03
  -9.510517532354112e+03  1.009849260840586e+00 -1.757053199707654e+00  3.825189289074130e+03
  -9.512098021229574e+03  1.009762683133677e+00 -1.757098637751594e+00  3.828996724883597e+03
  -9.510036222689538e+03  1.009439121303351e+00 -1.756978811383377e+00  3.844578029531698e+03
  -9.508450879542335e+03  1.009729879662581e+00 -1.757021925882140e+00  3.830734870688298e+03
  -9.508450879542335e+03  1.009729879662581e+00 -1.757021925882140e+00  3.830734870688298e+03
  -9.508450879542335e+03  1.009729879662581e+00 -1.757021925882140e+00  3.830734870688298e+03
  -9.508370940761955e+03  1.009694329853717e+00 -1.757021115532025e+00  3.832440736349614e+03
  -9.507980364007901e+03  1.009628412822697e+00 -1.756987464995424e+00  3.835707929973968e+03
  -9.507980364007901e+03  1.009628412822697e+00 -1.756987464995424e+00  3.835707929973968e+03
  -9.507980364007901e+03  1.009628412822697e+00 -1.756987464995424e+00  3.835707929973968e+03
  -9.507980364007901e+03  1.009628412822697e+00 -1.756987464995424e+00  3.835707929973968e+03
  -9.507980364007901e+03  1.009628412822697e+00 -1.756987464995424e+00  3.835707929973968e+03
  -9.507668553099858e+03  1.009600357251292e+00 -1.756990590638778e+00  3.837071972940570e+03
  -9.507668553099858e+03  1.009600357251292e+00 -1.756990590638778e+00  3.837071972940570e+03
  -9.508075331573673e+03  1.009251009580504e+00 -1.756983521179555e+00  3.853624665762570e+03
  -9.508194314227652e+03  1.009091104216012e+00 -1.756988345100184e+00  3.861192030376953e+03
  -9.508194314227652e+03  1.009091104216012e+00 -1.756988345100184e+00  3.861192030376953e+03
  -9.507997125451086e+03  1.009108916190861e+00 -1.756979804524825e+00  3.860394527438727e+03
  -9.508614287021810e+03  1.008831073893455e+00 -1.756970860689539e+00  3.873555429610907e+03
  -9.508614287021810e+03  1.008831073893455e+00 -1.756970860689539e+00  3.873555429610907e+03
  -9.508683326141867e+03  1.008307767776019e+00 -1.756968931949975e+00  3.898416842151860e+03
  -9.508683326141867e+03  1.008307767776019e+00 -1.756968931949975e+00  3.898416842151860e+03
  -9.508683326141867e+03  1.008307767776019e+00 -1.756968931949975e+00  3.898416842151860e+03
  -9.508683326141867e+03  1.008307767776019e+00 -1.756968931949975e+00  3.898416842151860e+03
  -9.508683326141867e+03  1.008307767776019e+00 -1.756968931949975e+00  3.898416842151860e+03
  -9.508683326141867e+03  1.008307767776019e+00 -1.756968931949975e+00  3.898416842151860e+03
  -9.508683326141867e+03  1.008307767776019e+00 -1.756968931949975e+00  3.898416842151860e+03
  -9.507283152813008e+03  1.008998293393815e+00 -1.756966557060609e+00  3.865830530741419e+03
  -9.507226788609907e+03  1.009227763529586e+00 -1.756966329144006e+00  3.855045404554591e+03
  -9.507226788609907e+03  1.009227763529586e+00 -1.756966329144006e+00  3.855045404554591e+03
  -9.507226788609907e+03  1.009227763529586e+00 -1.756966329144006e+00  3.855045404554591e+03
  -9.507307913821711e+03  1.009164956306562e+00 -1.756968318278348e+00  3.857998864725110e+03
  -9.507399823988495e+03  1.009136401210032e+00 -1.756968156793195e+00  3.859367687481672e+03
  -9.507399823988495e+03  1.009136401210032e+00 -1.756968156793195e+00  3.859367687481672e+03
  -9.507399823988495e+03  1.009136401210032e+00 -1.756968156793195e+00  3.859367687481672e+03
  -9.507215571784127e+03  1.009718680875946e+00 -1.756971661150822e+00  3.831814519992097e+03
  -9.507045007516532e+03  1.009722421493473e+00 -1.756971743132445e+00  3.831613383264704e+03
  -9.507045007516532e+03  1.009722421493473e+00 -1.756971743132445e+00  3.831613383264704e+03
  -9.507045007516532e+03  1.009722421493473e+00 -1.756971743132445e+00  3.831613383264704e+03
  -9.506956404300239e+03  1.009912357537389e+00 -1.756972307888531e+00  3.822633551491735e+03
  -9.507042855598675e+03  1.009890920234519e+00 -1.756968903455358e+00  3.823691253016344e+03
  -9.507042855598675e+03  1.009890920234519e+00 -1.756968903455358e+00  3.823691253016344e+03
  -9.507042855598675e+03  1.009890920234519e+00 -1.756968903455358e+00  3.823691253016344e+03
  -9.506995258017352e+03  1.009952834701603e+00 -1.756968276091948e+00  3.820769631364764e+03
  -9.506995258017352e+03  1.009952834701603e+00 -1.756968276091948e+00  3.820769631364764e+03
  -9.506995258017352e+03  1.009952834701603e+00 -1.756968276091948e+00  3.820769631364764e+03
  -9.506996196979035e+03  1.009998804893520e+00 -1.756968351742685e+00  3.818599172245215e+03
  -9.506996196979035e+03  1.009998804893520e+00 -1.756968351742685e+00  3.818599172245215e+03
  -9.507147879638551e+03  1.010068912817911e+00 -1.756967791090924e+00  3.815379270246146e+03
  -9.507147879638551e+03  1.010068912817911e+00 -1.756967791090924e+00  3.815379270246146e+03
  -9.507147879638551e+03  1.010068912817911e+00 -1.756967791090924e+00  3.815379270246146e+03
  -9.507147879638551e+03  1.010068912817911e+00 -1.756967791090924e+00  3.815379270246146e+03
  -9.507147879638551e+03  1.010068912817911e+00 -1.756967791090924e+00  3.815379270246146e+03
  -9.509452284368288e+03  1.008079145591204e+00 -1.756994369241022e+00  3.909370441411514e+03
  -9.509090649742415e+03  1.008928037757692e+00 -1.757016739919569e+00  3.868746544639949e+03
  -9.508621637320819e+03  1.010436990869150e+00 -1.756965528922976e+00  3.798537456364020e+03
  -9.508621637320819e+03  1.010436990869150e+00 -1.756965528922976e+00  3.798537456364020e+03
  -9.509970503485079e+03  1.010705327945212e+00 -1.756962302485177e+00  3.786347258676834e+03
  -9.509970503485079e+03  1.010705327945212e+00 -1.756962302485177e+00  3.786347258676834e+03
  -9.510806389731559e+03  1.008638974833902e+00 -1.757074452148042e+00  3.882157667897202e+03
  -9.509262808461181e+03  1.009049006009187e+00 -1.757035330704551e+00  3.862975647318635e+03
  -9.509789693258710e+03  1.009948747074431e+00 -1.757078388685730e+00  3.820022667781059e+03
  -9.509680778656859e+03  1.009944242860763e+00 -1.757073653276433e+00  3.820261627629674e+03
  -9.508746394319049e+03  1.010012099894201e+00 -1.757037372346949e+00  3.817288521217632e+03
  -9.510437191363319e+03  1.009923988114554e+00 -1.757047047566605e+00  3.821240979808128e+03
  -9.510176866147573e+03  1.009913251699640e+00 -1.757044250300326e+00  3.821780750427482e+03
  -9.508982262319050e+03  1.009645010028509e+00 -1.757024621765465e+00  3.834684634906545e+03
  -9.508758883597002e+03  1.009666596572962e+00 -1.757024622784191e+00  3.833687553421307e+03
  -9.509498285281596e+03  1.008353226757755e+00 -1.757016829517831e+00  3.896025444290793e+03
  -9.509498285281596e+03  1.008353226757755e+00 -1.757016829517831e+00  3.896025444290793e+03
  -9.510673918430784e+03  1.009292116016959e+00 -1.757040513780092e+00  3.851212789548647e+03
  -9.510673918430784e+03  1.009292116016959e+00 -1.757040513780092e+00  3.851212789548647e+03
  -9.510648946299299e+03  1.009281728806300e+00 -1.757040268435990e+00  3.851708450396609e+03
  -9.509014264248301e+03  1.010384894636990e+00 -1.756981216140717e+00  3.800853501563281e+03
  -9.509014264248301e+03  1.010384894636990e+00 -1.756981216140717e+00  3.800853501563281e+03
  -9.509014264248301e+03  1.010384894636990e+00 -1.756981216140717e+00  3.800853501563281e+03
  -9.509014264248301e+03  1.010384894636990e+00 -1.756981216140717e+00  3.800853501563281e+03
  -9.509014264248301e+03  1.010384894636990e+00 -1.756981216140717e+00  3.800853501563281e+03
  -9.509014264248301e+03  1.010384894636990e+00 -1.756981216140717e+00  3.800853501563281e+03
  -9.509139982670091e+03  1.010464618570327e+00 -1.756980572763363e+00  3.797145532474802e+03
  -9.509139982670091e+03  1.010464618570327e+00 -1.756980572763363e+00  3.797145532474802e+03
  -9.509139982670091e+03  1.010464618570327e+00 -1.756980572763363e+00  3.797145532474802e+03
  -9.509139982670091e+03  1.010464618570327e+00 -1.756980572763363e+00  3.797145532474802e+03
  -9.509462415089172e+03  1.010520836732296e+00 -1.756980572488845e+00  3.794532852500439e+03
  -9.509462415089172e+03  1.010520836732296e+00 -1.756980572488845e+00  3.794532852500439e+03
  -9.511767863240917e+03  1.010750172421981e+00 -1.757012357009826e+00  3.783823621441542e+03
  -9.509879624998663e+03  1.010598772888684e+00 -1.756981587224488e+00  3.790982082644914e+03
  -9.509853463025514e+03  1.010594525034985e+00 -1.756981513979468e+00  3.791177380608925e+03
  -9.509853463025514e+03  1.010594525034985e+00 -1.756981513979468e+00  3.791177380608925e+03
  -9.509527944831818e+03  1.010540314365943e+00 -1.756980579234102e+00  3.793669753002477e+03
  -9.509527944831818e+03  1.010540314365943e+00 -1.756980579234102e+00  3.793669753002477e+03
  -9.509440896606942e+03  1.010525602942046e+00 -1.756980097050852e+00  3.794339339898292e+03
  -9.509440896606942e+03  1.010525602942046e+00 -1.756980097050852e+00  3.794339339898292e+03
  -1.042581834667864e+04  1.016796708770023e+00 -1.781307183407134e+00  3.352283682360169e+03
  -1.000000000000000e+300  1.046274044160488e+00 -1.561102206630640e+00  3.318067073188799e+03
  -1.000000000000000e+300  1.046274044160488e+00 -1.561102206630640e+00  3.318067073188799e+03
  -1.000000000000000e+300  1.033101933777986e+00 -1.663883278981160e+00  3.311316755931750e+03
  -1.029503913021779e+04  1.017039499296313e+00 -1.774696485715080e+00  3.382845790409949e+03
  -1.029503913021779e+04  1.017039499296313e+00 -1.774696485715080e+00  3.382845790409949e+03
  -1.029503913021779e+04  1.017039499296313e+00 -1.774696485715080e+00  3.382845790409949e+03
  -1.000000000000000e+300  1.024752673466533e+00 -1.736262471147129e+00  3.274252464973323e+03
  -1.000000000000000e+300  1.022615623406957e+00 -1.743729963870018e+00  3.326213122963540e+03
  -1.000000000000000e+300  1.020302802650157e+00 -1.750019939947826e+00  3.392808510737815e+03
  -9.699840317714525e+03  1.020655826054394e+00 -1.759704848941981e+00  3.318559694005401e+03
  -9.699840317714525e+03  1.020655826054394e+00 -1.759704848941981e+00  3.318559694005401e+03
  -9.699840317714525e+03  1.020655826054394e+00 -1.759704848941981e+00  3.318559694005401e+03
  -9.699840317714525e+03  1.020655826054394e+00 -1.759704848941981e+00  3.318559694005401e+03
  -9.699840317714525e+03  1.020655826054394e+00 -1.759704848941981e+00  3.318559694005401e+03
  -9.690264474374728e+03  1.021871045117212e+00 -1.759863113320827e+00  3.265330927763207e+03
  -9.679155689225570e+03  1.021726110736026e+00 -1.759727995166521e+00  3.272599851774002e+03
  -9.674960508451628e+03  1.018342750636300e+00 -1.758558171324487e+00  3.431325608132427e+03
  -9.672589261653739e+03  1.015029231519361e+00 -1.758642618720116e+00  3.577138388952109e+03
  -9.672589261653739e+03  1.015029231519361e+00 -1.758642618720116e+00  3.577138388952109e+03
  -9.661352372344223e+03  1.015862857292834e+00 -1.760041203590211e+00  3.531081872043696e+03
  -9.622563248327293e+03  1.017288728282457e+00 -1.759353327803066e+00  3.471763948896673e+03
  -9.619246971797109e+03  1.017239248206242e+00 -1.759255135589855e+00  3.474630812724783e+03
  -9.619246971797109e+03  1.017239248206242e+00 -1.759255135589855e+00  3.474630812724783e+03
  -9.619246971797109e+03  1.017239248206242e+00 -1.759255135589855e+00  3.474630812724783e+03
  -9.598040222099700e+03  1.017017022096871e+00 -1.758696848770277e+00  3.488426459121918e+03
  -9.598040222099700e+03  1.017017022096871e+00 -1.758696848770277e+00  3.488426459121918e+03
  -9.598040222099700e+03  1.017017022096871e+00 -1.758696848770277e+00  3.488426459121918e+03
  -9.598040222099700e+03  1.017017022096871e+00 -1.758696848770277e+00  3.488426459121918e+03
  -1.000000000000000e+300  1.032657476521056e+00 -1.672117352045038e+00  3.291520582723926e+03
  -1.000000000000000e+300  1.041037279392275e+00 -1.612012280023369e+00  3.264613995457177e+03
  -1.000000000000000e+300  1.050366363211192e+00 -1.546919184333744e+00  3.224435071135816e+03
  -1.000000000000000e+300  1.050366363211192e+00 -1.546919184333744e+00  3.224435071135816e+03
  -1.000000000000000e+300  1.050366363211192e+00 -1.546919184333744e+00  3.224435071135816e+03
  -1.000000000000000e+300  1.038033399783925e+00 -1.626475748147953e+00  3.315173658698203e+03
  -1.000000000000000e+300  1.036056789733871e+00 -1.639900955655887e+00  3.325814902212931e+03
  -1.000000000000000e+300  1.031519810234430e+00 -1.668647908820557e+00  3.362237694843709e+03
  -1.000000000000000e+300  1.032599163981542e+00 -1.660722633523553e+00  3.359924467863574e+03
  -9.675346012328060e+03  1.020653363794165e+00 -1.760297660341629e+00  3.316242026388905e+03
  -9.654464272877936e+03  1.020525757959487e+00 -1.759684968235541e+00  3.325409482609499e+03
  -9.655977998346023e+03  1.020555785689825e+00 -1.759711522905435e+00  3.323900907729816e+03
  -9.619718976844846e+03  1.019044803028707e+00 -1.758770681306778e+00  3.397424358830769e+03
  -9.604832650148815e+03  1.018522436183156e+00 -1.758685038414608e+00  3.420984078101512e+03
  -9.604832650148815e+03  1.018522436183156e+00 -1.758685038414608e+00  3.420984078101512e+03
  -9.604832650148815e+03  1.018522436183156e+00 -1.758685038414608e+00  3.420984078101512e+03
  -9.604832650148815e+03  1.018522436183156e+00 -1.758685038414608e+00  3.420984078101512e+03
  -9.595508181491539e+03  1.019692440043291e+00 -1.758142549691351e+00  3.371647785369529e+03
  -9.595508181491539e+03  1.019692440043291e+00 -1.758142549691351e+00  3.371647785369529e+03
  -9.587982957568734e+03  1.019517002739510e+00 -1.757924436379891e+00  3.380946319854761e+03
  -9.587706104886975e+03  1.019500249301196e+00 -1.757918857451963e+00  3.381738477095322e+03
  -9.587706104886975e+03  1.019500249301196e+00 -1.757918857451963e+00  3.381738477095322e+03
  -9.587706104886975e+03  1.019500249301196e+00 -1.757918857451963e+00  3.381738477095322e+03
  -9.583629232363057e+03  1.019038355256089e+00 -1.757871673493798e+00  3.402901299864438e+03
  -9.583629232363057e+03  1.019038355256089e+00 -1.757871673493798e+00  3.402901299864438e+03
  -9.570342715205254e+03  1.018335409791923e+00 -1.757540510258586e+00  3.436704094021839e+03
  -9.570342715205254e+03  1.018335409791923e+00 -1.757540510258586e+00  3.436704094021839e+03
  -9.570342715205254e+03  1.018335409791923e+00 -1.757540510258586e+00  3.436704094021839e+03
  -9.563941632096708e+03  1.017711710166948e+00 -1.757409084312120e+00  3.465755292636365e+03
  -9.562888584771930e+03  1.017494682127252e+00 -1.757413108697463e+00  3.475521122479867e+03
  -9.562888584771930e+03  1.017494682127252e+00 -1.757413108697463e+00  3.475521122479867e+03
  -9.562888584771930e+03  1.017494682127252e+00 -1.757413108697463e+00  3.475521122479867e+03
  -9.558975269007471e+03  1.016979926372836e+00 -1.757410843853238e+00  3.498661715212520e+03
  -9.558975269007471e+03  1.016979926372836e+00 -1.757410843853238e+00  3.498661715212520e+03
  -9.558975269007471e+03  1.016979926372836e+00 -1.757410843853238e+00  3.498661715212520e+03
  -9.558889714154031e+03  1.016976161095219e+00 -1.757408642850154e+00  3.498846077192471e+03
  -9.545206711186984e+03  1.015485168685278e+00 -1.757240380106259e+00  3.567280893150465e+03
